,movieCd,movieNm,showTm,prdtYear,openDt,prdtStatNm,typeNm,nations,gradeNm
0,20150971,해빙,117,2017,20170301,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20158799,눈길,121,2015,20170301,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20165927,문라이트,110,2016,20170222,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20166468,사일런스,160,2016,20170228,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '대만'}, {'nationNm': '멕시코'}]",15세이상관람가
0,20168183,콩: 스컬 아일랜드,118,2017,20170308,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20168750,파도가 지나간 자리,132,2016,20170308,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '뉴질랜드'}, {'nationNm': '영국'}]",15세이상관람가
0,20170761,걸 온 더 트레인,112,2016,20170309,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20164721,미녀와 야수,129,2017,20170316,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20167905,비정규직 특수요원,117,2016,20170316,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20178942,스페이스 비트윈 어스,120,2016,20170316,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20162181,프리즌,124,2016,20170323,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20167902,보통사람,121,2017,20170323,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20167363,히든 피겨스,126,2016,20170323,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20171801,극장판 암살교실 : 365일의 시간,92,2017,20170323,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20179442,밤의 해변에서 혼자,100,2016,20170323,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20171661,아기돼지 3형제와 매직램프,78,2015,20170323,개봉,장편,[{'nationNm': '중국'}],전체관람가
0,20168742,아우토반,98,2016,20170322,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '독일'}]",15세이상관람가
0,20163194,공각기동대 : 고스트 인 더 쉘,106,2016,20170329,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20151230,원라인,131,2016,20170329,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20167005,데스노트: 더 뉴 월드,134,2017,20170329,개봉,장편,[{'nationNm': '일본'}],15세이상관람가
0,20167364,미스 슬로운,132,2016,20170329,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '프랑스'}]",15세이상관람가
0,20171381,라이프,103,2017,20170405,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20167901,어느날,113,2017,20170405,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20161923,시간위의 집,99,2017,20170405,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20171781,패트리어트 데이,133,2017,20170406,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20162607,슈퍼 버드,80,2015,20170406,개봉,장편,[{'nationNm': '멕시코'}],전체관람가
0,20167542,분노의 질주: 더 익스트림,136,2017,20170412,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '일본'}, {'nationNm': '프랑스'}, {'nationNm': '캐나다'}]",15세이상관람가
0,20151227,아빠는 딸,114,2016,20170412,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20173601,리틀 프린세스 소피아: 엘레나와 비밀의 아발로 왕국,63,2016,20170413,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20174023,극장판 어드벤처 타임: 비밀의 아일랜드,86,2017,20170413,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20173690,흑집사 -북 오브 더 아틀란틱-,100,2017,20170413,개봉,장편,[{'nationNm': '일본'}],15세이상관람가
0,20179662,파워레인져스: 더 비기닝,124,2017,20170420,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20172541,오두막,132,2017,20170420,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20172125,파운더,115,2016,20170420,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20174561,더 플랜,102,2017,20170420,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20162871,특별시민,130,2017,20170426,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20161726,임금님의 사건수첩,114,2016,20170426,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20161665,스머프: 비밀의 숲,89,2017,20170428,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20174165,극장판 또봇: 로봇군단의 습격,81,2017,20170427,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20173301,"서서평, 천천히 평온하게",78,2017,20170426,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20175142,극장판 쿠로코의 농구 라스트 게임,91,2017,20170427,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20164829,나는 부정한다,109,2016,20170426,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '미국'}]",12세이상관람가
0,20163603,가디언즈 오브 갤럭시 VOL. 2,135,2017,20170503,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20162722,보안관,115,2016,20170503,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20174061,보스 베이비,97,2017,20170503,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20173061,슈퍼 빼꼼: 스파이 대작전,76,2017,20170503,개봉,장편,[{'nationNm': '한국'}],전체관람가
0,20179382,에이리언: 커버넌트,121,2017,20170509,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '호주'}, {'nationNm': '뉴질랜드'}]",15세이상관람가
0,20156708,석조저택 살인사건,108,2017,20170509,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20170321,목소리의 형태,129,2016,20170509,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20173961,킹 아서: 제왕의 검,126,2017,20170517,개봉,장편,"[{'nationNm': '영국'}, {'nationNm': '호주'}, {'nationNm': '미국'}]",12세이상관람가
0,20175262,겟 아웃,103,2017,20170517,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20164844,불한당: 나쁜 놈들의 세상,119,2016,20170517,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20174721,로스트 인 파리,82,2016,20170518,개봉,장편,"[{'nationNm': '프랑스'}, {'nationNm': '벨기에'}]",12세이상관람가
0,20170982,캐리비안의 해적: 죽은 자는 말이 없다,128,2017,20170524,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20174602,노무현입니다,109,2017,20170525,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20173642,너와 100번째 사랑,116,2017,20170525,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20168261,원더 우먼,140,2017,20170531,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20169348,대립군,129,2017,20170531,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20176141,베이블레이드 버스트 갓 : 갓 발키리의 탄생,78,2017,20170601,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20174821,바다 탐험대 옥토넛 시즌4: 더 파이널,57,2017,20170601,개봉,장편,[{'nationNm': '영국'}],전체관람가
0,20174803,7번째 내가 죽던 날,98,2017,20170531,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20166488,미이라,110,2017,20170606,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20162343,악녀,123,2017,20170608,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20173833,심야식당 2,107,2016,20170608,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20166384,하루,90,2017,20170615,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20175423,나의 붉은고래,101,2016,20170615,개봉,장편,[{'nationNm': '중국'}],전체관람가
0,20176741,꼬마참새 리차드: 아프리카 원정대,83,2017,20170615,개봉,장편,"[{'nationNm': '독일'}, {'nationNm': '벨기에'}, {'nationNm': '룩셈부르크'}, {'nationNm': '노르웨이'}]",전체관람가
0,20172241,꼬마돼지 베이브의 대모험,79,2017,20170615,개봉,장편,[{'nationNm': '독일'}],전체관람가
0,20166967,트랜스포머: 최후의 기사,150,2016,20170621,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20176201,더 서클,109,2017,20170622,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20175821,언더더씨,71,2016,20170622,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20175982,다크 하우스,99,2016,20170622,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20178982,박열,128,2017,20170628,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20159647,리얼,137,2016,20170628,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20158485,옥자,120,2017,20170629,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20176961,지랄발광 17세,105,2016,20170628,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20178121,부니베어: 로거빅 컴백홈 프로젝트,68,2015,20170629,개봉,장편,[{'nationNm': '중국'}],전체관람가
0,20167303,스파이더맨: 홈 커밍,133,2017,20170705,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20177202,토마스와 친구들: 수수께끼 해적선과 보물찾기,60,2015,20170629,개봉,장편,[{'nationNm': '영국'}],전체관람가
0,20176102,그 후,91,2017,20170706,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20175522,카3: 새로운 도전,108,2017,20170713,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20177501,플립,89,2010,20170712,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20174801,내 사랑,115,2016,20170712,개봉,장편,"[{'nationNm': '아일랜드'}, {'nationNm': '캐나다'}]",12세이상관람가
0,20176562,예수는 역사다,113,2017,20170713,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20179245,판타스틱 단편 걸작선 1,,2017,,기타,옴니버스,[{'nationNm': '기타'}],
0,20164621,덩케르크,106,2017,20170720,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",12세이상관람가
0,20177181,47 미터,89,2017,20170719,개봉,장편,[{'nationNm': '영국'}],15세이상관람가
0,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,103,2017,20170720,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20177761,오즈: 신기한 마법가루,90,2017,20170720,개봉,장편,[{'nationNm': '러시아'}],전체관람가
0,20177701,위시 어폰,90,2017,20170720,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20161481,군함도,132,2017,20170726,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20173403,슈퍼배드 3,89,2017,20170726,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20162869,택시운전사,137,2017,20170802,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20170124,명탐정 코난:진홍의 연가,112,2017,20170802,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20178762,파리로 가는 길,92,2016,20170803,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20179186,이모티: 더 무비,91,2017,20170802,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20162442,청년경찰,108,2017,20170809,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20161081,애나벨 : 인형의 주인,108,2017,20170810,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20178641,빅풋 주니어,91,2017,20170809,개봉,장편,"[{'nationNm': '벨기에'}, {'nationNm': '프랑스'}]",전체관람가
0,20179085,극장판 도라에몽: 진구의 남극 꽁꽁 대모험,100,2017,20170810,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20179901,혹성탈출: 종의 전쟁,139,2017,20170815,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20151003,장산범,99,2017,20170817,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20179187,공범자들,105,2017,20170817,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20179226,드래곤 스펠: 마법 꽃의 비밀,86,2016,20170815,개봉,장편,"[{'nationNm': '독일'}, {'nationNm': '우크라이나'}]",전체관람가
0,20164174,브이아이피,127,2017,20170823,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20170022,다크타워: 희망의 탑,94,2017,20170823,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20165001,더 테이블,70,2016,20170824,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20171962,킬러의 보디가드,118,2017,20170830,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20158047,발레리안: 천 개 행성의 도시,136,2017,20170830,개봉,장편,[{'nationNm': '프랑스'}],12세이상관람가
0,20179491,아토믹 블론드,114,2017,20170830,개봉,장편,[{'nationNm': '미국'}],청소년관람불가
0,20179407,로마의 휴일,107,2017,20170830,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20154909,살인자의 기억법,118,2016,20170906,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20179696,그것,134,2017,20170906,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20171022,극장판 에그엔젤 코코밍: 푸르밍과 두근두근 코코밍 세계,76,2017,20170907,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20171923,저수지 게임,100,2017,20170907,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20170268,매혹당한 사람들,93,2017,20170906,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20171090,베이비 드라이버,112,2017,20170914,개봉,장편,[{'nationNm': '영국'}],15세이상관람가
0,20177541,아메리칸 메이드,114,2017,20170914,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20170607,몬스터 콜,108,2016,20170914,개봉,장편,[{'nationNm': '스페인'}],12세이상관람가
0,20174142,아이 캔 스피크,118,2017,20170921,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20173945,인비저블 게스트,106,2016,20170921,개봉,장편,[{'nationNm': '스페인'}],15세이상관람가
0,20168241,잃어버린 도시 Z,140,2016,20170921,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20175222,킹스맨: 골든 서클,140,2017,20170927,개봉,장편,"[{'nationNm': '미국'}, {'nationNm': '영국'}]",청소년관람불가
0,20172142,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,89,2016,20170927,개봉,장편,[{'nationNm': '일본'}],전체관람가
0,20170364,레고 닌자고 무비,101,2017,20170928,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20172627,리틀 프린세스 소피아 : 신비한 섬,63,2017,20170928,개봉,장편,[{'nationNm': '미국'}],전체관람가
0,20166132,김광석,81,2017,20170830,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20165450,남한산성,140,2017,20171003,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20172742,범죄도시,121,2017,20171003,개봉,장편,[{'nationNm': '한국'}],청소년관람불가
0,20171817,넛잡 2,91,2017,20171003,개봉,장편,"[{'nationNm': '한국'}, {'nationNm': '캐나다'}, {'nationNm': '중국'}]",전체관람가
0,20170964,딥,85,2017,20171003,개봉,장편,[{'nationNm': '스페인'}],전체관람가
0,20168282,블레이드 러너 2049,163,2017,20171012,개봉,장편,[{'nationNm': '미국'}],15세이상관람가
0,20154907,희생부활자,91,2015,20171012,개봉,장편,[{'nationNm': '한국'}],15세이상관람가
0,20176767,"나는 내일, 어제의 너와 만난다",110,2016,20171012,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20173694,지오스톰,108,2017,20171019,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20164424,대장 김창수,114,2017,20171019,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20173806,노 게임 노 라이프 -제로-,106,2017,20171019,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20175121,토르: 라그나로크,130,2017,20171025,개봉,장편,[{'nationNm': '미국'}],12세이상관람가
0,20171024,너의 췌장을 먹고 싶어,115,2017,20171025,개봉,장편,[{'nationNm': '일본'}],12세이상관람가
0,20175208,뷰티풀 투모로우,67,2017,20171026,개봉,장편,[{'nationNm': '한국'}],12세이상관람가
0,20174103,배저로와 친구들: 신비한 모험,75,2015,20171026,개봉,장편,[{'nationNm': '노르웨이'}],전체관람가
