,peopleNm,peopleNmEn,cast,castEn,movieCd
19,김욱인,,신입 복싱부원들,,20193706
20,우정원,,윤우 모,,20193706
21,한철우,,김형사,,20193706
22,전승재,,전국체전 결승 심판,,20193706
23,전승재,,88올림픽 중계 아나운서,,20193706
24,임정민,Lim jungmin,전국체전 본선 심판역,,20193706
0,스톰 리드,Storm Reid,,,20239573
1,켄 렁,Ken Leung,,,20239573
2,다니엘 헤니,Daniel Henney,,,20239573
3,니아 롱,Nia Long,,,20239573
0,서현우,SEO Hyun-woo,,,20202026
1,조민경,CHO Min-kyung,,,20202026
2,임한성,Hans,조감독,,20202026
3,안현빈,,,,20202026
4,안민영,AHN Min-young,,,20202026
5,장세원,,,,20202026
6,김승비,,,,20202026
7,이옥봉,,,,20202026
8,이익수,,,,20202026
9,김학준,,,,20202026
10,김우진,,,,20202026
11,윤효진,,,,20202026
12,황연희,HWANG Yeon-hui,,,20202026
13,나종기,NA Jong-gi,,,20202026
14,김진혁,,,,20202026
15,박은홍,,,,20202026
16,서성광,SEO Seong-kwang,,,20202026
17,이새로미,,,,20202026
18,곽민준,,,,20202026
19,황기석,,,,20202026
20,허종오,,,,20202026
21,이정철,,,,20202026
22,황대중,,,,20202026
23,안재만,,,,20202026
24,김종대,,,,20202026
25,백인우,Inu Baek,,,20202026
26,강민지,KANG Min-ji,,,20202026
0,하라 나노카,Hara Nanoka,,,20226270
1,마츠무라 호쿠토,Matsumura Hokuto,,,20226270
0,하성용,,바나클,,20239913
1,정재헌,,콰지,,20239913
2,엄상현,UM Sang-hyun,페이소,,20239913
3,윤승희,,대쉬,,20239913
4,김율,,트윅,,20239913
5,유동균,,셸링턴,,20239913
6,김정은,,잉클링,,20239913
7,한경화,,튜닙,,20239913
8,박성영,,포니,,20239913
9,이재현,LEE Jae-hyun,민,,20239913
0,조진웅,CHO Jin-woong,전해웅,,20208962
1,이성민,LEE Sung-min,권순태,,20208962
2,김무열,GIM Mu-yeol,김필도,,20208962
3,박태수,,김만조,,20208962
4,원현준,WON Hyun-jun,정한모,,20208962
5,김민재,KIM Min-jae,문장호,,20208962
6,유승목,YOO Seung-mok,안규환,,20208962
7,김윤성,KIM Yoon-sung,박상만,,20208962
8,박세진,PARK Se-jin,송단아,,20208962
9,손여은,SON Yeo-eun,안상미,,20208962
10,조영진,JO Young-jin,장관,,20208962
11,최민철,CHOI Min-cheol,부장,,20208962
12,이상원,LEE Sang-won,안실장,,20208962
13,박정표,,김광두,,20208962
14,박상원,,김동식,,20208962
15,허지원,HEO Ji-won,윤검사,,20208962
16,정기섭,JUNG Ki-seob,신문사 부장,,20208962
17,박기선,,실장,,20208962
18,한갑수,,사령관,,20208962
19,문정대,moon jung dae,회장,,20208962
20,박상규,,부산시당위원장,,20208962
21,손성찬,SON Seong-chan,해웅선배2,,20208962
22,엄옥란,,일중엄마,,20208962
23,박재원,,태권도 관장,,20208962
24,양정인,,해웅 캠프직원1,,20208962
25,곽진,Kwak Jin,해웅 캠프직원2,,20208962
26,이상협,LEE Sang-hyub,이기자,,20208962
27,권혁성,KWONHYUKSUNG,호텔기자2,,20208962
28,우수빈,,호텔기자3,,20208962
29,김제형,,호텔기자4,,20208962
30,김수환,,호텔기자5,,20208962
31,문순주,MOON Soon-joo,호텔기자6,,20208962
32,최병윤,CHOI Byeong-yun,사우나 형사,,20208962
33,김성곤,KIM Seong-gon,중국어 양복남,,20208962
34,박시완,,해웅 아들(전영진),,20208962
35,최현도,,수사관,,20208962
36,여이레,YEO Ee-re,로미오 모텔 아가씨1,,20208962
37,정소리,JEONG So-ri,로미오 모텔 여성사회자,,20208962
38,윤도영,,로미오 모텔 여성사회자2,,20208962
39,김진,,나이트클럽 백댄서1,,20208962
40,문지영,,나이트클럽 백댄서2,,20208962
41,허민아,,나이트클럽 백댄서3,,20208962
42,김형명,,나이트클럽 밴드2(드럼),,20208962
43,이원진,,나이트클럽 밴드4(기타),,20208962
44,정조준,,필도수하2,,20208962
45,최동구,CHOI Dong-gu,필도수하4,,20208962
46,이형원,,필도수하5,,20208962
47,김민준,,필도수하6,,20208962
48,이정우,,필도수하7,,20208962
49,유상재,YOO Sang-jae,순태수하1,,20208962
50,양택호,,순태수하3,,20208962
51,이태일,,순태수하4,,20208962
52,김미현,,우산여자,,20208962
53,임종훈,Lim Jong Hun,기호2번,,20208962
54,김탁,,기호3번,,20208962
55,이유주,,로미오모텔 여비서,,20208962
56,송용환,,로미오모텔 접대사장,,20208962
57,김가은,,박용식 아내,,20208962
0,하나에 나츠키,Natsuki Hanae,,,20230533
1,키토 아카리,Akari Kito,,,20230533
2,시모노 히로,Shimono Hiro,,,20230533
3,마츠오카 요시츠구,Yoshitsugu Matsuoka,,,20230533
0,임영웅,,,,20230495
0,유연석,YOO Yeon-seok,,,20227684
1,차태현,CHA Tae-hyun,,,20227684
0,데이브 바티스타,Dave Bautista,,,20230200
1,조나단 그로프,Jonathan Groff,,,20230200
2,루퍼트 그린트,Rupert Grint,,,20230200
0,김다미,KIM Da-mi,,,20197654
1,전소니,JEON So-nee,,,20197654
2,변우석,,,,20197654
3,장혜진,JANG Hye-jin,,,20197654
4,박충선,PARK Choong-seon,,,20197654
5,허지나,HUR Ji-na,,,20197654
6,박성연,PARK Sung-yeon,,,20197654
7,김새벽,KIM Sae-byuk,,,20197654
8,류지안,,,,20197654
9,강말금,GANG Malgeum,,,20197654
10,현봉식,HYUN Bong-sik,,,20197654
11,이현균,,,,20197654
12,오민애,OH Min-ae,,,20197654
13,정수지,JEONG Soo-ji,,,20197654
14,김정현,KIM Jung-hyun,,,20197654
15,박지연,,,,20197654
16,박진수,,,,20197654
17,이석형,LEE Suk-hyeong,,,20197654
18,박경은,,,,20197654
19,임영주,,,,20197654
20,조대희,CHO Dae-hee,,,20197654
21,어성욱,EO Sung-wook,,,20197654
22,김동인,,,,20197654
23,안현정,,,,20197654
24,박정환,,,,20197654
25,임정균,,,,20197654
26,리우진,LEE Woo-jin,,,20197654
27,김나윤,,,,20197654
28,채윤희,,,,20197654
29,조수연,,,,20197654
30,김미소,Kim Mi-so,,,20197654
31,김남규,,,,20197654
32,이종훈,,,,20197654
33,곽진석,KWAK Jin-suk,,,20197654
34,우정환,,,,20197654
35,황우상,,,,20197654
36,이광호,,,,20197654
37,신치영,SHIN Chi-young,,,20197654
38,최교식,CHOI Gyo-sik,,,20197654
39,이강진,,,,20197654
40,김기정,,,,20197654
41,나규비,,,,20197654
42,김환영,KIM Hwan-young,,,20197654
43,황자능,,,,20197654
44,이정철,,,,20197654
45,석예린,,,,20197654
46,이류경,,,,20197654
47,원서영,,,,20197654
48,황지선,,,,20197654
49,오채은,,,,20197654
50,강민지,,,,20197654
51,김동원,KIM Dong-won,,,20197654
52,이유진,,미소 액션 대역,,20197654
53,김경애,KIM Gyeong-ae,미소 액션 대역,,20197654
54,박찬우,,써클팅 남학생4,,20197654
0,제커리 리바이,Zachary Levi,,,20230081
1,애셔 앤젤,Asher Angel,,,20230081
2,아담 브로디,Adam Brody,,,20230081
3,잭 딜런 그레이저,Jack Dylan Grazer,,,20230081
4,그레이스 펄튼,Grace Fulton,,,20230081
5,로즈 버틀러,Ross Butler,,,20230081
6,이안 첸,Ian Chen,,,20230081
7,매건 굿,Meagan Good,,,20230081
8,페이스 허만,Faithe Herman,,,20230081
9,D.J. 코드로나,D.J. Cotrona,,,20230081
10,조반 아만드,Jovan Armand,,,20230081
11,헬렌 미렌,Helen Mirren,,,20230081
12,루시 리우,Lucy Liu,,,20230081
13,레이첼 지글러,Rachel Zegler,,,20230081
14,디몬 하운수,Djimon Hounsou,,,20230081
0,박시윤,,,,20230484
1,김용,,,,20230484
2,김소희,,,,20230484
0,양자경,Michelle Yeoh,,,20230340
1,스테파니 수,Stephanie Hsu,,,20230340
2,키 호이 콴,Ke Huy-Quan,,,20230340
3,제이미 리 커티스,Jamie Lee Curtis,,,20230340
0,제라드 버틀러,Gerard Butler,,,20230199
1,마이크 콜터,Mike Colter,,,20230199
0,박성웅,PARK Sung-woong,나웅남/이정학,,20210544
1,최민수,CHOI Min-soo,이정식,,20210544
2,오달수,OH Dal-su,나복천,,20210544
3,염혜란,YEOM Hye-ran,장경숙,,20210544
4,이이경,YI Yi-kyung,말봉,,20210544
5,윤제문,YOON Je-moon,오일곤,,20210544
6,백지혜,,나라,,20210544
7,서동원,SEO Dong-won,성형사,,20210544
8,한다솔,,유형사,,20210544
9,정우성,JUNG Woo-sung,우두머리 멧돼지,,20210544
10,안일권,,건달,,20210544
11,김기천,KIM Ki-chun,파출소장,,20210544
12,변진수,,최경사,,20210544
13,최선자,,배씨할머니,,20210544
14,양주호,YANG Zu-ho,용대리,,20210544
15,곽민호,KWAK Min-ho,고대리,,20210544
16,장덕출,,덕출,,20210544
17,김광식,,장대식,,20210544
18,김종구,KIM Jong-gu,경찰국장,,20210544
19,노기홍,,경찰간부2,,20210544
20,정규석,,형사3,,20210544
21,정기욱,,경찰1,,20210544
22,고덕원,,경찰2,,20210544
23,이서율,,경찰3,,20210544
24,박강토,,교통경찰,,20210544
25,양동혁,,반장,,20210544
26,오지영,,말봉엄마,,20210544
27,설도희,,상인1,,20210544
28,김미성,KIM Mi-seong,상인2,,20210544
29,이광훈,,마을주민1,,20210544
30,허진성,,마을주민2,,20210544
31,이성하,,숲속 사내2,,20210544
32,정현옥,,재소자,,20210544
33,전지학,,대학교수,,20210544
34,유병선,Yoo Byeongsun,야바위꾼,,20210544
35,김인석,,노인1,,20210544
36,이얀,LEE Yan,이정식 부하1,,20210544
37,하회정,,이정식 부하2,,20210544
38,한상경,,이정학 부하1,,20210544
39,전재현,,이정학 부하2,,20210544
40,강준규,GANG Jun-gyu,고딩8,,20210544
41,김대근,,이정식 부하6,,20210544
42,곽기훈,,이정식 부하7,,20210544
43,문웅기,,이정식 부하10,,20210544
44,류한종,,이정식 부하12,,20210544
45,이민교,,이정식 부하15,,20210544
46,양해준,,이정학 부하4,,20210544
47,박건주,,이정학 부하5,,20210544
48,소계원,,이정학 부하6,,20210544
49,장두경,jangdookyung,이정학 부하7,,20210544
50,송인준,,중국 사내5,,20210544
51,인선호,,중국 사내6,,20210544
52,문기환,,중국 사내9,,20210544
53,정우철,,중국 사내14,,20210544
54,장효준,,폐창고 사내3,,20210544
55,정유동,JOUNG You-dong,음주운전자1,,20210544
56,노일환,,음주운전자3,,20210544
57,홍기주,hong kijoo,중국 사내13,,20210544
58,서현우,SEO HYUN WOO,형사1,,20210544
0,미쉘 윌리엄스,Michelle Williams,,,20230767
1,폴 다노,Paul Dano,,,20230767
2,세스 로건,Seth Rogen,,,20230767
3,가브리엘 라벨,Gabriel LaBelle,,,20230767
0,크리스 파인,Chris Pine,,,20226410
1,미셸 로드리게즈,Michelle Rodriguez,,,20226410
2,레게-장 페이지,Rege-Jean Page,,,20226410
3,저스티스 스미스,Justice Smith,,,20226410
4,소피아 릴리스,Sophia Lillis,,,20226410
5,휴 그랜트,Hugh Grant,,,20226410
0,톰 행크스,Tom Hanks,오토,Otto,20230641
0,안재홍,AHN Jae-hong,강코치,,20226489
1,이신영,,천기범,,20226489
2,정진운,JEONG Jin-woon,배규혁,,20226489
3,정건주,,정강호,jung kang ho,20226489
4,김민,,허재윤,,20226489
5,안지호,AHN Ji-ho,정진욱,,20226489
6,이준혁,LEE Jun-hyeok,이선생,,20226489
7,김회진,,더벅 머리,,20226489
8,김수진,KIM Su-jin,규혁모,,20226489
9,강애심,KANG Ae-sim,교장 사모,,20226489
10,민무제,MIN Mu-je,기범부,,20226489
11,최정윤,CHOI Jung-yoon,기범모,,20226489
12,배성일,,선생1,,20226489
13,강신철,GANG Sin-cheol,선생2,,20226489
14,장현성,JANG Hyun-sung,용산고 코치,,20226489
15,박상면,PARK Sang-myun,50대 남자,,20226489
16,박재민,PARK Jae-min,협회장기 중계,,20226489
17,나현우,,신안고 6번,,20226489
18,홍성우,hongseongwoo,제물포고 10번,,20226489
19,배진완,BAE JIN WAN,재윤 부,,20226489
20,김영훈,,중앙고학생,,20226489
21,유인혜,,선생3,,20226489
22,송창규,,선생4,,20226489
23,이상원,LEE Sang-won,임호중 농구부 코치,,20226489
24,이태영,,순경,,20226489
25,백도겸,BAEK Do-kyeom,월명 심판,,20226489
26,오현수,oh hyeonsoo,학부모1 (더벅아빠),,20226489
27,서자영,,학부모2 (더벅엄마),,20226489
28,정서인,,학부모3 (빡빡엄마),,20226489
29,전영,,의사,,20226489
30,윤인조,YUN In-jo,중학생 선수2 엄마,,20226489
31,김용현,,중앙고 선수1,,20226489
32,조준기,,중앙고 선수2,,20226489
33,양한열,yanghanyeol,(전학생)아이,transfer student,20226489
34,송예슬,,과거 아나운서,,20226489
35,김희상,,군산대회 중계,,20226489
36,변진수,,군산대회 해설,,20226489
37,유순웅,YU Soon-woong,동문회장,,20226489
38,박경관,,동문,,20226489
39,장준혁,,기자,,20226489
40,정승원,,구급요원,,20226489
41,김정한,,넥타이 아저씨1,,20226489
42,이진혁,,넥타이 아저씨2,,20226489
43,박시환,,순규 부,,20226489
44,이남우,,강호 부,,20226489
45,김방선,KIM Bang-seon,강호 모,,20226489
46,이형석,,진욱 부,,20226489
47,이은주,,진욱 모,,20226489
48,김종은,KIM Jong-eun,호프집 사장,,20226489
49,노경,,용산고 트레이너1,,20226489
50,유인혁,,용산고 트레이너2,,20226489
51,정윤호,JUNG Yoon-ho,용산고 7번,,20226489
52,한주희,,용산고 22번,,20226489
53,백재민,,용산고 30번,,20226489
54,이순원,,안양고 코치,,20226489
55,성도현,,안양고 트레이너,,20226489
56,정대경,,안양고 8번,,20226489
57,이준서,,안양고 7번,,20226489
58,김서원,KIM Seo-won,광산고 코치,,20226489
59,김병준,,광산고 5번,,20226489
60,조윤담,,한성부고 트레이너,,20226489
61,현진호,,제물포고 코치,,20226489
62,이진한,,제물포고 트레이너,,20226489
63,안정빈,,신림고 코치,,20226489
64,한대훈,,신림고 트레이너,,20226489
65,박건우,,신림고 7번,,20226489
0,맷 데이먼,Matt Damon,,,20231010
1,벤 애플렉,Ben Affleck,,,20231010
2,제이슨 베이트먼,Jason Bateman,,,20231010
3,마론 웨이언스,Marlon Wayans,,,20231010
4,크리스 메시나,Chris Messina,,,20231010
5,크리스 터커,Chris Tucker ,,,20231010
6,비올라 데이비스,Viola Davis,,,20231010
0,키아누 리브스,Keanu Reeves,,,20231089
1,로렌스 피쉬번,Laurence Fishburne,,,20231089
2,이안 맥쉐인,Ian McShane,,,20231089
3,빌 스카스가드,Bill Skarsgard,,,20231089
4,견자단,Donnie Yen,,,20231089
0,이하늬,LEE Ha-nee,,,20200154
1,이선균,LEE Sun-kyun,,,20200154
2,공명,GONG Myoung,,,20200154
3,배유람,BAE Yoo-ram,영찬,,20200154
4,심달기,SHIM Dal-gi,,,20200154
5,최준규,,,,20200154
6,신민재,SHIN Min-jae,,,20200154
7,주광현,,,,20200154
8,최덕문,CHOI Duk-mun,,,20200154
9,오정세,OH Jung-se,,,20200154
10,이상진,,응급실환자4,,20200154
11,강학수,,,,20200154
12,서정식,,,,20200154
13,김영현,KIM Young-hyun,,,20200154
14,황대기,,,,20200154
15,윤세웅,YOON Se-woong,,,20200154
16,최종윤,CHOI Jong-yoon,,,20200154
17,정윤하,JUNG Yun-ha,,,20200154
18,이서이,,,,20200154
19,김준,,,,20200154
20,김원진,KIM Won-jin,,,20200154
21,한상철,,,,20200154
22,이은주,,,,20200154
23,김상욱,Sang Wook Kim,범우부,,20200154
24,김상욱,Sang Wook Kim,,,20200154
25,오윤수,oh yoon soo,,,20200154
26,조현진,,,,20200154
27,심우성,,,,20200154
28,원진호,,,,20200154
29,최민국,,,,20200154
30,최민국,,,,20200154
31,신용식,,,,20200154
32,안정호,,,,20200154
33,한지호,,,,20200154
34,조청원,,,,20200154
35,김재호,,,,20200154
36,박상원,,,,20200154
37,이순성,LEE Soonsung,,,20200154
38,권정우,,,,20200154
39,손수호,,,,20200154
40,이유진,,,,20200154
41,이주성,,,,20200154
42,송지훈,,,,20200154
43,송태완,,,,20200154
44,조애리,,,,20200154
45,이도영,,,,20200154
46,정동현,,,,20200154
47,손주영,,,,20200154
48,유요한,,,,20200154
49,손선아,,,,20200154
50,곽정길,,,,20200154
51,정지민,,,,20200154
52,김윤숙,,,,20200154
53,김춘기,KIM Chun-gi,,,20200154
54,곽장륜,,,,20200154
55,진범일,,,,20200154
56,조승원,,,,20200154
57,차유주,,,,20200154
58,박은철,,,,20200154
59,정경천,,,,20200154
60,임현정,,,,20200154
61,모일영,Mo Il-Young,,,20200154
62,진성현,,,,20200154
63,한성관,,,,20200154
64,임유진,,,,20200154
65,심달기,SHIM Dal-gi, 타조목소리 ,,20200154
66,홍기주,hong kijoo,조나단부하3,,20200154
0,아시다 마나,Mana Ashida,늑대님,,20231009
1,키타무라 타쿠미,Takumi Kitamura,리온,,20231009
2,타카야마 미나미,Minami Takayama,마사무네,,20231009
3,미야자키 아오이,Aoi Miyazaki,키타지마 선생님,,20231009
0,김보라,KIM Bo-ra,나영,,20225865
1,김재현,,우원,,20225865
2,신소율,SHIN So-yul,태희,,20225865
3,김강일,KIM Kang-il,염습사,,20225865
4,김수진,,모대표,,20225865
5,박재한,JAEHAN PARK,태호,,20225865
6,서제광,,옥수역 이차장,,20225865
7,김구택,KIM Gu-taek,,,20225865
8,장준휘,JANG Jun-whee,,,20225865
9,김광현,KIM Kwang-hyun,기관사,,20225865
10,김나윤,,중재위원,,20225865
11,김은민,,썸머잇걸,,20225865
12,유채련,,직장동료1,,20225865
13,한희택,,직장동료2,,20225865
14,조연호,,어린태호,,20225865
15,진대연,Dae-Yeon Jin,태호아버지,,20225865
16,이종성,,역무원,,20225865
17,엄채윤,,승준귀신,,20225865
18,박노아,,기관사귀신,,20225865
19,이수아,,우원귀신,,20225865
20,박세정,,염습사귀신,,20225865
21,한여름,,기자(직장동료),,20225865
22,최호영,,기자(직장동료),,20225865
23,강지혜,,기자(직장동료),,20225865
24,현명한,,기자(직장동료),,20225865
25,소계원,,기자(직장동료),,20225865
26,김종원,,기자(직장동료),,20225865
27,이채훈,,기자(직장동료),,20225865
28,김수현,,아기귀신,,20225865
29,홍성민,,아기귀신,,20225865
30,황지후,,웹툰 실사 내레이션,,20225865
31,이원희,,기자(직장동료),,20225865
0,니콜라스 홀트,Nicholas Hoult,,,20231244
1,니콜라스 케이지,Nicolas Cage ,,,20231244
2,아콰피나,Awkwafina,,,20231244
0,크리스 프랫,Chris Pratt,슈퍼 마리오,,20227890
1,안야 테일러 조이,Anya Taylor-Joy,피치 공주,,20227890
2,잭 블랙,Jack Black,쿠파,,20227890
3,찰리 데이,Charlie Day,루이지,,20227890
0,아담 드라이버,Adam Driver,,,20231004
1,아리나 그린블랫,Ariana Greenblatt,,,20231004
0,박서준,PARK Seo-jun,윤홍대,,20198482
1,이지은,IU,이소민,,20198482
2,김종수,KIM Jong-soo,김환동,,20198482
3,고창석,GO Chang-seok,전효봉,,20198482
4,정승길,JUNG Seung-gil,손범수,,20198482
5,이현우,LEE Hyun-woo,김인선,,20198482
6,양현민,YANG Hyun-min,전문수,,20198482
7,홍완표,HONG Wan-pyo,영진,,20198482
8,허준석,HEO Jun-seok,황인국,,20198482
9,이하늬,,병삼,,20198482
10,박선웅,parkseonwoong,대전하나시티즌 후보1,,20198482
11,박재철,,홈리스축구단후보군13 ,,20198482
12,홍지석,HONG Ji-seok,홈리스 축구단6,,20198482
0,양조위,Tony Leung Chiu Wai,,,20231164
1,왕이보,Wang Yibo,,,20231164
2,저우쉰,Xun Zhou,,,20231164
3,장정의,Zhang Jingyi,,,20231164
0,오타케 시노부,Shinobu Otake,,,20210846
1,하나에 나츠키,Natsuki Hanae,,,20210846
0,크리스 프랫,Chris Pratt,,,20231496
1,조 샐다나,Zoe Saldana,,,20231496
2,데이브 바티스타,Dave Bautista,,,20231496
3,카렌 길런,Karen Gillan,,,20231496
4,폼 클레멘티에프,Pom Klementieff,,,20231496
5,빈 디젤,Vin Diesel,,,20231496
6,브래들리 쿠퍼,Bradley Cooper,,,20231496
7,윌 폴터,Will Poulter,,,20231496
0,장동윤,JANG Dong-yun,도하,,20218656
1,박유나,PARK You-na,태인,,20218656
2,고건한,,제임스,,20218656
3,이시우,,가은,,20218656
4,전혜연,,아영,,20218656
5,권동호,,강팀장(강진혁),,20218656
6,이서윤,,세희,,20218656
7,조영길,,비트살쾡이 최철,,20218656
8,방상현,,유튜브 연애 코치,,20218656
9,장의수,JANG Eui-soo,프리비주얼 남,,20218656
10,강문봉,Kang Mun Bong,제임스 카메라맨1,,20218656
11,조대우,,제임스 카메라맨2,,20218656
12,송영하,,파티남 유투브 여고생1,,20218656
13,유아영,,파티남 유부트 여고생2,,20218656
14,이승재,,제임스 경호원1,,20218656
15,최진영,,드림모터스 도하 고객,,20218656
16,이승창,,오토바이 운전자,,20218656
17,정진근,,도하 운전 대역,,20218656
0,빈 디젤,Vin Diesel,,,20231592
1,제이슨 모모아,Jason Momoa,,,20231592
2,제이슨 스타뎀,Jason Statham,,,20231592
3,샤를리즈 테론,Charlize Theron,,,20231592
4,브리 라슨,Brie Larson,,,20231592
5,미셸 로드리게즈,Michelle Rodriguez,,,20231592
6,성 강,Sung Kang,,,20231592
0,우디 해럴슨,Woody Harrelson,선장,The Captain,20231029
1,해리스 딕킨슨,Harris Dickinson,칼,Carl,20231029
0,마동석,Don LEE,마석도,,20226411
1,이준혁,LEE Jun-hyuk,주성철,,20226411
2,아오키 무네타카,Munetaka Aoki,리키,,20226411
3,마동석,Don LEE,,,20226411
4,김병탁,,,,20226411
5,이범수,LEE Beom-su,장태수,,20226411
6,김민재,KIM Min-jae,김만재,,20226411
7,이지훈,LEE Ji-hoon,양종수,,20226411
8,김도건,,정다윗,,20226411
9,고규필,KO Gyu-pil,초롱이,,20226411
10,전석호,JEON Suk-ho,김양호,,20226411
11,안세호,,토모,,20226411
12,한규원,,김용국,,20226411
13,최우준,YOON Chung,이강호,,20226411
14,최동구,CHOI Dong-gu,황동구,,20226411
15,이세호,,공태일,,20226411
16,이태규,LEE Tae-gyu,마사,,20226411
17,배누리,BAE Nu-ri,미미,,20226411
18,최광제,CHOI Gwang-je,이상철,,20226411
19,심영은,SHIM Young-eun,진회장,,20226411
20,김기호,,백사장,,20226411
21,고건한,,스피드,,20226411
22,신현용,,자동문,,20226411
23,강윤,,공태일,,20226411
24,홍준영,,마하,,20226411
25,류성현,RYU Seong-hyeon,정경식 팀장,,20226411
26,유인혁,,캔디,,20226411
27,쿠니무라 준,Jun Kunimura,이치조 회장,,20226411
28,박지환,PARK Ji-hwan,장이수,,20226411
29,정호진,Jung Hojin,토모 배신부하2,,20226411
30,황순명,,초롱이동생3,,20226411
31,윤상돈,yun sang don,폐차장 사장,,20226411
32,김지수,KIM JISU,박진아 여경,,20226411
33,박혜영,PARKHYEYOUNG,신혼부부 아내,,20226411
34,김원경,,토모부하1,,20226411
35,박상원,,토모부하2,,20226411
36,공대유,,토모부하3,,20226411
37,박준혁,,토모부하4,,20226411
38,공경배,,리키부하1,,20226411
39,김민,,리키부하2,,20226411
40,최원석,,리키부하3,,20226411
41,송이우,,정사장,,20226411
42,주혁,,조폭동생,,20226411
43,전아희,,부검의,,20226411
44,손지영,,고선희,,20226411
45,차재현,,노랑머리,,20226411
46,연예림,,클럽 ORANGE 클럽녀1,,20226411
47,이혜지,,클럽 ORANGE 클럽녀2,,20226411
48,박상남,,클럽 ORANGE MD,,20226411
49,이재성,LeeJaeSeong,클럽 ORANGE 조폭기도1,,20226411
50,이재혁,,클럽 ORANGE 조폭기도2,,20226411
51,서문호,SEO Moon-ho,마수대1,,20226411
52,한기장,,마수대2,,20226411
53,손인용,SON In-yong,택시기사,,20226411
54,정미형,JUNG Mi-hyung,택시 여자 손님,,20226411
55,최춘범,CHOI Chun-beom,경비원,,20226411
56,이진한,,문신남1,,20226411
57,김태윤,,문신남2,,20226411
58,백남준,,문신남3,,20226411
59,박태산,PARK Tae-san,문신남4,,20226411
60,이충구,,신혼부부 남편,,20226411
61,김소원,,초롱이 여자친구,,20226411
62,강희제,KANG HEE JE,클럽 CYBER 기도 야쿠자,,20226411
63,강한별,Kang Hanbyeol,요트 통역 야쿠자,,20226411
64,홍이주,,이상철 여자친구,,20226411
65,배소영,,이상철 여자후배,,20226411
66,서영진,,클럽 ORANGE 직원1,,20226411
67,손태오,,클럽 ORANGE 직원2,,20226411
68,남지우,,클럽 ORANGE 캔디 패밀리1,,20226411
69,신혜선,,클럽 ORANGE 캔디 패밀리2,,20226411
70,주예은,JU Ye-eun,클럽 ORANGE 캔디 패밀리3,,20226411
71,채건희,,감식반1,,20226411
72,이정환,,감식반2,,20226411
73,심하늘,,이치조 회장 통역,,20226411
74,김리우,,이치조 회장 부하,,20226411
75,장용희,,진회장 통역,,20226411
76,최현도,,파출소 직원1,,20226411
77,김다솔,,파출소 직원2,,20226411
78,이명로,,토모 배신부하1,,20226411
79,정우탁,,토모 배신부하3,,20226411
80,정현옥,,토모 배신부하4,,20226411
81,여성환,Yeo Seong Hwan,야쿠자3,,20226411
82,김영조,,야쿠자4,,20226411
83,문경린,,토모 호텔 야쿠자,,20226411
84,이형석,,웨이터,,20226411
85,이찬희,,김양호 부하1,,20226411
86,김우현,,김양호 부하2,,20226411
87,류한종,,초롱이 동생1,,20226411
88,손종복,,초롱이 동생2,,20226411
89,이진희,,박진아 보호자,,20226411
90,김민준,,횟집 쉐프,,20226411
91,이윤석,LEE YOON SEOK,제우스 호텔 순경,,20226411
92,정수원,,지원형사1,,20226411
93,국형,Jo Guk Hyung,지원형사2,,20226411
94,박현석,,인부1,,20226411
95,김민수,,인부2,,20226411
96,최광덕,CHOI Kwang-duk,백상어파 두목,,20226411
97,이상원,LEE Sang-won,에필로그 형사,,20226411
98,임소현,,장이수 여자친구,,20226411
99,이한솔,,장이수 수하1,,20226411
100,홍상우,,장이수 수하2,,20226411
101,정무성,,일본인 목소리2,,20226411
102,강하나,,일본인 목소리3,,20226411
103,최태주,,일본인 목소리4,,20226411
104,김주희,,일본인 목소리5,,20226411
105,손승훈,,일본인 목소리7,,20226411
106,이문빈,,중국인 목소리,,20226411
107,정규영,,한국인 목소리2,,20226411
108,전민정,,한국인 목소리3,,20226411
109,임연빈,,한국인 목소리4,,20226411
110,이호철,,경비원 목소리,,20226411
111,이동호,,제작부,,20226411
112,김세중,kim sejung,야쿠자1,,20226411
0,멜리사 맥카시,Melissa Mccarthy,,,20231839
1,하비에르 바르뎀,Javier Bardem,,,20231839
2,아콰피나,Awkwafina,,,20231839
0,고마츠 나나,Nana Komatsu,,,20231677
1,사카구치 켄타로,Sakaguchi Kentaro,,,20231677
2,쿠로키 하루,Haru Kuroki,,,20231677
3,마츠시게 유타카,Yutaka Matsushige,,,20231677
4,릴리 프랭키,Lily Franky,,,20231677
0,오오타니 이쿠에,Ikue Ootani,,,20090860
0,안소니 라모스,Anthony Ramos,,,20232025
1,피터 딘클리지,Peter Dinklage,,,20232025
0,에즈라 밀러,Ezra Miller,,,20231971
1,마이클 키튼,Michael Keaton,,,20231971
0,김선호,,,,20211937
1,강태주,,,,20211937
2,김강우,KIM Kang-woo,,,20211937
3,고아라,GO A-ra,,,20211937
4,양이겸,yang le gyeom,한이사 수하들,,20211937
5,정예지,Jeong Ye Ji,의료진 4,,20211937
6,손정아,Son Jeong-a,의료진5,,20211937
7,김한솔,김한솔,의료진1,,20211937
0,샤메익 무어,Shameik Moore,,,20232180
1,헤일리 스테인펠드,Hailee Steinfeld,,,20232180
2,제이크 존슨,Jake Johnson,,,20232180
3,브라이언 타이리 헨리,Brian Tyree Henry,,,20232180
4,오스카 아이삭,Oscar Isaac,,,20232180
